场景路径,Section名称,轨道序号,轨道名称,轨道类型,剪辑数量
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_player_cough,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_player_cough,8,VFX,15,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_player_cough,9,SFX,14,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_,2,guard_01,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_,3,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_,6,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_,8,guard_02,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_,9,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_,10,animation,4,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_,11,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_,12,lookAt,6,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_,13,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_pose_preview,1,dialog lines,1,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_pose_preview,2,hanako,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_pose_preview,3,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_pose_preview,4,animation,4,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_pose_preview,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_pose_preview,6,lookAt,6,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_pose_preview,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_17,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_17,2,guard_02,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_17,3,idle,3,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_17,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_17,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_17,6,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_17,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_18,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_18,2,guard_02,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_18,3,idle,3,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_18,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_18,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_18,6,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_18,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_19,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_19,2,guard_02,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_19,3,idle,3,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_19,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_19,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_19,6,lookAt,6,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_19,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_we_delta,1,dialog lines,1,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_20,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_reminder_sit,1,dialog lines,1,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_reminder_help,1,dialog lines,1,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_reminder_dont_speak,1,dialog lines,1,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_22,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_22,2,guard_01,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_22,3,idle,3,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_22,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_22,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_22,6,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_22,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,lookat_01,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,lookat_01,2,johnny,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,lookat_01,3,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,lookat_01,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,lookat_01,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,lookat_01,6,lookAt,6,1
base\quest\testgym\q115_00b_hanako.scenesolution,lookat_01,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,lookat_02,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,lookat_02,2,johnny,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,lookat_02,3,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,lookat_02,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,lookat_02,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,lookat_02,6,lookAt,6,1
base\quest\testgym\q115_00b_hanako.scenesolution,lookat_02,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_01,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_01,2,johnny,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_01,3,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_01,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_01,5,facial,5,1
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_01,6,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_01,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_02,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_02,2,johnny,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_02,3,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_02,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_02,5,facial,5,1
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_02,6,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_02,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_03,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_03,2,johnny,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_03,3,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_03,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_03,5,facial,5,1
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_03,6,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_03,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_lookat_03,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_lookat_03,2,johnny,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_lookat_03,3,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_lookat_03,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_lookat_03,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_lookat_03,6,lookAt,6,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_lookat_03,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_23,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_23,2,guard_02,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_23,3,idle,3,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_23,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_23,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_23,6,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_23,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_24,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_24,2,bartender,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_24,3,idle,3,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_24,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_24,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_24,6,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_24,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_24,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_25,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_25,2,hanako,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_25,3,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_25,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_25,5,facial,5,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_25,6,lookAt,6,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_25,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_player_bowing,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_player_bowing,2,Player,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_player_bowing,3,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_player_bowing,4,animation,4,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_player_bowing,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_player_bowing,6,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_player_bowing,7,logic,8,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_26,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_26,2,johnny,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_26,3,idle,3,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_26,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_26,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_26,6,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_26,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sama_faster,1,dialog lines,1,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sama_faster,2,hanako,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sama_faster,3,idle,3,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sama_faster,4,animation,4,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sama_faster,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sama_faster,6,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sama_faster,7,logic,8,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sama_faster,8,Player,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sama_faster,9,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sama_faster,10,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sama_faster,11,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sama_faster,12,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sama_faster,13,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_by_the_bar,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_by_the_bar,2,johnny,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_by_the_bar,3,idle,3,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_by_the_bar,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_by_the_bar,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_by_the_bar,6,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_by_the_bar,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_27,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_27,2,Player,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_27,3,idle,3,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_27,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_27,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_27,6,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_27,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_27,8,VFX,15,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sit,1,dialog lines,1,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sit,2,hanako,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sit,3,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sit,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sit,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sit,6,lookAt,6,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sit,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_28,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_28,2,Player,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_28,3,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_28,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_28,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_28,6,lookAt,6,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_28,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_28,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_28,2,Player,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_28,3,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_28,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_28,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_28,6,lookAt,6,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_28,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_29,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_30,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_30,2,hanako,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_30,3,idle,3,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_30,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_30,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_30,6,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_30,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_31,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_31,2,guard_01,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_31,3,idle,3,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_31,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_31,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_31,6,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_31,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_32,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_32,2,guard_01,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_32,3,idle,3,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_32,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_32,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_32,6,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_32,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_33,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_33,2,hanako,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_33,3,idle,3,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_33,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_33,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_33,6,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_33,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_hand_appear_elevator,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_hand_appear_elevator,2,q115_johnny_hand,9,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_hand_appear_elevator,3,animation,10,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_hand_appear_elevator,4,placement,11,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_hand_appear_elevator,5,logic,12,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_35_reset_placement_of_street_bodyguards,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_35_reset_placement_of_street_bodyguards,2,guard_street_01,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_35_reset_placement_of_street_bodyguards,3,idle,3,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_35_reset_placement_of_street_bodyguards,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_35_reset_placement_of_street_bodyguards,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_35_reset_placement_of_street_bodyguards,6,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_35_reset_placement_of_street_bodyguards,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_35_reset_placement_of_street_bodyguards,8,guard_street_02,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_35_reset_placement_of_street_bodyguards,9,idle,3,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_35_reset_placement_of_street_bodyguards,10,animation,4,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_35_reset_placement_of_street_bodyguards,11,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_35_reset_placement_of_street_bodyguards,12,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_35_reset_placement_of_street_bodyguards,13,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_35,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_35,2,johnny,2,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_35,3,idle,3,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_35,4,animation,4,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_35,5,facial,5,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_35,6,lookAt,6,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_35,7,logic,8,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_hand_disappear_elevator,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_hand_disappear_elevator,2,q115_johnny_hand,9,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_hand_disappear_elevator,3,animation,10,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_hand_disappear_elevator,4,placement,11,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_hand_disappear_elevator,5,logic,12,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_hand_disappear_drink,1,dialog lines,1,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_hand_disappear_drink,2,q115_johnny_hand,9,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_hand_disappear_drink,3,animation,10,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_johnny_hand_disappear_drink,4,placement,11,0
