场景路径,章节名称,轨道名称,轨道类型,Clip,Clip数量
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress_bow,waitress,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress_bow,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress_bow,animation,4,toolsPlaySkAnimDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress_bow,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress_bow,lookAt,6,toolsLookAtDescriptor,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress_bow,lookAt,6,toolsLookAtDescriptor,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress_bow,lookAt,6,toolsLookAtDescriptor,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress_bow,lookAt,6,toolsLookAtDescriptor,4
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress_bow,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress_bow,bartender,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress_bow,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress_bow,animation,4,toolsPlaySkAnimDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress_bow,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress_bow,lookAt,6,toolsLookAtDescriptor,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress_bow,lookAt,6,toolsLookAtDescriptor,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_waitress_bow,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_guard_to_hanako,dialog lines,1,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_guard_to_hanako,guard_02,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_guard_to_hanako,idle,3,scnbeventsStopWorkEvent,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_guard_to_hanako,idle,3,scnbeventsChangeWorkEvent,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_guard_to_hanako,idle,3,scnbeventsChangeWorkEvent,3
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_guard_to_hanako,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_guard_to_hanako,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_guard_to_hanako,lookAt,6,toolsLookAtDescriptor,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_guard_to_hanako,lookAt,6,toolsLookAtDescriptor,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_guard_to_hanako,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_guard_cheeky_move,dialog lines,1,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_guard_cheeky_move,guard_02,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_guard_cheeky_move,idle,3,scnbeventsChangeWorkEvent,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_guard_cheeky_move,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_guard_cheeky_move,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_guard_cheeky_move,lookAt,6,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_guard_cheeky_move,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_block_door_anim,dialog lines,1,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_block_door_anim,guard_01,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_block_door_anim,idle,3,scnbeventsChangeWorkEvent,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_block_door_anim,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_block_door_anim,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_block_door_anim,lookAt,6,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_block_door_anim,logic,8,scnbeventsSocketDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_block_door_anim,VFX,15,scnbeventsVFXEventDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_15,dialog lines,1,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_15,guard_01,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_15,idle,3,scnbeventsStopWorkEvent,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_15,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_15,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_15,lookAt,6,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_15,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_eye_glow,dialog lines,1,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_eye_glow,guard_01,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_eye_glow,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_eye_glow,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_eye_glow,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_eye_glow,lookAt,6,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_eye_glow,logic,8,scnbeventsVFXEventDescriptor,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_eye_glow,logic,8,scnbeventsSocketDescriptor,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_eye_glow,Player,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_eye_glow,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_eye_glow,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_eye_glow,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_eye_glow,lookAt,6,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_eye_glow,logic,8,scnbeventsVFXEventDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_stop_anim,dialog lines,1,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_stop_anim,guard_02,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_stop_anim,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_stop_anim,animation,4,toolsPlaySkAnimDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_stop_anim,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_stop_anim,lookAt,6,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_stop_anim,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_AV_sfx,dialog lines,1,toolsDialogLineEventDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_AV_sfx,SFX,14,toolsAudioEventDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_AV_sfx,hanako,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_AV_sfx,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_AV_sfx,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_AV_sfx,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_AV_sfx,lookAt,6,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_AV_sfx,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sitting_idle,dialog lines,1,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sitting_idle,hanako,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sitting_idle,idle,3,scnbeventsChangeWorkEvent,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sitting_idle,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sitting_idle,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sitting_idle,lookAt,6,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sitting_idle,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sitting_idle,Player,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sitting_idle,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sitting_idle,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sitting_idle,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sitting_idle,lookAt,6,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sitting_idle,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sitting_idle,dialog lines,1,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sitting_idle,hanako,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sitting_idle,idle,3,scnbeventsChangeWorkEvent,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sitting_idle,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sitting_idle,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sitting_idle,lookAt,6,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sitting_idle,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sitting_idle,Player,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sitting_idle,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sitting_idle,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sitting_idle,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sitting_idle,lookAt,6,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_sitting_idle,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_player_cough,dialog lines,1,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_player_cough,Player,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_player_cough,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_player_cough,animation,4,toolsPlaySkAnimDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_player_cough,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_player_cough,lookAt,6,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_player_cough,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_player_cough,VFX,15,scnbeventsVFXDurationEventDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_player_cough,SFX,14,toolsAudioEventDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_,dialog lines,1,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_,guard_01,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_,lookAt,6,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_,guard_02,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_,animation,4,toolsPlaySkAnimDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_,lookAt,6,toolsLookAtDescriptor,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_,lookAt,6,toolsLookAtDescriptor,2
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_pose_preview,dialog lines,1,toolsDialogLineEventDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_pose_preview,hanako,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_pose_preview,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_pose_preview,animation,4,scnbeventsChangeWorkEvent,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_pose_preview,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_pose_preview,lookAt,6,toolsLookAtDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_hanako_pose_preview,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_17,dialog lines,1,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_17,guard_02,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_17,idle,3,scnbeventsChangeWorkEvent,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_17,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_17,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_17,lookAt,6,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_17,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_18,dialog lines,1,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_18,guard_02,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_18,idle,3,scnbeventsStopWorkEvent,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_18,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_18,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_18,lookAt,6,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_18,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_19,dialog lines,1,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_19,guard_02,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_19,idle,3,scnbeventsChangeWorkEvent,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_19,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_19,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_19,lookAt,6,toolsLookAtDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_19,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_we_delta,dialog lines,1,toolsDialogLineEventDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_20,dialog lines,1,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_reminder_sit,dialog lines,1,toolsDialogLineEventDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_reminder_help,dialog lines,1,toolsDialogLineEventDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_reminder_dont_speak,dialog lines,1,toolsDialogLineEventDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_22,dialog lines,1,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_22,guard_01,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_22,idle,3,scnbeventsChangeWorkEvent,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_22,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_22,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_22,lookAt,6,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_22,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,lookat_01,dialog lines,1,,0
base\quest\testgym\q115_00b_hanako.scenesolution,lookat_01,johnny,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,lookat_01,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,lookat_01,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,lookat_01,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,lookat_01,lookAt,6,toolsLookAtDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,lookat_01,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,lookat_02,dialog lines,1,,0
base\quest\testgym\q115_00b_hanako.scenesolution,lookat_02,johnny,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,lookat_02,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,lookat_02,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,lookat_02,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,lookat_02,lookAt,6,toolsLookAtDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,lookat_02,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_01,dialog lines,1,,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_01,johnny,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_01,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_01,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_01,facial,5,toolsPlaySkAnimDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_01,lookAt,6,,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_01,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_02,dialog lines,1,,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_02,johnny,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_02,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_02,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_02,facial,5,toolsPlaySkAnimDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_02,lookAt,6,,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_02,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_03,dialog lines,1,,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_03,johnny,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_03,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_03,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_03,facial,5,toolsPlaySkAnimDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_03,lookAt,6,,0
base\quest\testgym\q115_00b_hanako.scenesolution,facial_animation_03,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_lookat_03,dialog lines,1,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_lookat_03,johnny,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_lookat_03,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_lookat_03,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_lookat_03,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_lookat_03,lookAt,6,toolsLookAtDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_lookat_03,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_23,dialog lines,1,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_23,guard_02,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_23,idle,3,scnbeventsChangeWorkEvent,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_23,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_23,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_23,lookAt,6,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_23,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_24,dialog lines,1,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_24,bartender,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_24,idle,3,scnbeventsStopWorkEvent,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_24,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_24,facial,5,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_24,lookAt,6,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_24,logic,8,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_24,dialog lines,1,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_25,dialog lines,1,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_25,hanako,2,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_25,idle,3,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_25,animation,4,,0
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_25,facial,5,toolsChangeIdleAnimDescriptor,1
base\quest\testgym\q115_00b_hanako.scenesolution,q115_00b_25,lookAt,6,toolsLookAtDescriptor,1
